day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2022-09-07,-0.017722481715785304,0.22754317770094884,-0.5458661060079432,0.2601147857319065,2.0
2022-09-09,-0.8419170210898493,1.0,-0.3619371771300263,1.0,1.0
2022-09-10,-0.26215546628792785,0.3102825591126769,0.2617289862768722,0.8951017127981736,2.0
2022-09-12,1.1282667055884317,1.0,-0.3619371771300263,1.0,1.0
2022-09-14,0.32903764318958767,1.655979967148014,0.4436448137731892,1.1392649771388468,2.0
2022-09-19,0.1254306142384014,0.4299922274950567,-0.176641314670645,0.7822774932054896,2.0
2022-09-20,-1.7992286953328098,1.0,-0.5184348399595464,1.0,1.0
2022-09-21,-0.46021318281922,0.5398107448921905,0.4019811496992587,1.0803436583473376,2.0
2022-09-22,-0.40047442228774827,1.3177836900726505,-0.4845564630486376,0.21238283319884965,3.0
2022-09-24,-1.2642290027526462,1.0,-0.3712035046944099,1.0,1.0
2022-09-25,-0.08786734289543961,0.07859393822817752,-0.634516792759932,0.08251337810897837,3.0
2022-09-26,-1.0618420191842268,0.8152862109287528,0.5048723865929575,1.665252979159957,8.0
2022-09-27,-0.14406657259880104,1.0731505387230746,0.30554295836065565,1.3388045586181652,11.0
2022-09-28,-0.9356000015728717,1.3547899633549232,-0.5180373965032048,0.1487540879693262,15.0
2022-09-29,0.01738118345308391,0.7869668680485321,0.1199804130972424,0.8916679283178003,30.0
2022-09-30,-0.11084660784154256,0.686877468585313,-0.09782269104749346,0.7295845987435604,13.0
2022-10-01,0.08299006680074106,1.712814046349579,0.6887844579927354,1.691336343681321,4.0
2022-10-02,0.1390929993392084,0.863564489720789,0.7081576149911116,1.2380635218817178,12.0
2022-10-03,-0.26132168521014415,0.5495406697429777,-0.22005885510664605,0.33873346150997363,7.0
2022-10-04,-0.26057331209973184,1.020531733569677,-0.027641068053550457,0.8351248716484708,17.0
2022-10-05,-0.3160579525170587,0.8193050859571063,-0.30781595065791695,0.6737571152455553,20.0
2022-10-06,0.1332091085927077,0.9666557367685531,0.4053032505096701,1.2108084728388038,31.0
2022-10-07,-0.0736864490938325,0.969395743155214,0.009556561360475734,1.014632747221604,30.0
2022-10-08,-0.1685844403836117,1.1621216118186783,0.1975468925305868,1.1724635598647561,13.0
2022-10-09,0.26785966115389337,0.95141247262586,0.2653816933549292,1.4220150152479567,18.0
2022-10-10,0.17239623004822272,1.10987980783067,-0.22531404913239303,0.7152185293759978,51.0
2022-10-11,-0.019793136552343722,1.2201979473671196,-0.04507436593989897,0.9183949769593879,41.0
2022-10-12,0.10360904145316241,0.8054869121264546,-0.062057183345808155,1.2108572873623247,50.0
2022-10-13,0.30646249060010944,1.2428366358339848,-0.1464648313091871,0.8007157211920515,61.0
2022-10-14,-0.06506386270490552,0.6684744287618433,-0.019982291285179886,0.8273703526117571,28.0
2022-10-15,0.02667940392214068,0.9846089247451227,-0.14303525040271975,1.4090235102315882,18.0
2022-10-16,-0.5034681202378365,1.1264496955467036,-0.16839660961438832,0.721350280894236,19.0
2022-10-17,-0.4153395853950983,0.7079289581914286,0.46572745932771015,1.5158951364668405,30.0
2022-10-18,-0.020389861710925238,1.0983498002356282,0.059172968546499914,0.9823204225696148,57.0
2022-10-19,0.3232052596101225,0.9844432093190405,0.13632333109202124,0.9735520680513732,56.0
2022-10-20,0.13589013918566573,0.9236077028963792,0.03510126610632872,1.0843242678550793,93.0
2022-10-21,-0.06393302430066188,1.069111138858674,-0.11252552337618202,0.7946712198469609,89.0
2022-10-22,-0.061466430302761374,0.7695617461568902,-0.09154642867076532,0.8454497777171318,47.0
2022-10-23,-0.04153110678529995,0.8837565519131079,0.08467837168617215,1.0546708243270158,33.0
2022-10-24,0.09810518004783986,0.8136437641100326,0.044911534491186365,1.1750678969083228,70.0
2022-10-25,-0.004526376961903937,0.9135361589249676,0.13766248295618919,1.0971972195304198,68.0
2022-10-26,-0.001595999127372953,0.8954331956038099,-0.2494253917319545,0.7038724178051577,62.0
2022-10-27,0.03562651392988219,0.9220980403927299,-0.0647825727767385,0.9195554610381551,96.0
2022-10-28,0.24511955096767724,0.8710170009984076,0.10712436519992387,1.1066931380519636,67.0
2022-10-29,-0.17576791524520277,0.8920536634137332,-0.13691721439746815,0.6692937617367323,49.0
2022-10-30,-0.07225758991323154,1.073507993137853,-0.2677350833917228,0.5854650670192388,27.0
2022-10-31,0.177736205658384,0.9496270811993419,0.08068356998091855,1.0522111708932118,61.0
2022-11-01,-0.044341989350399895,0.8273269450021242,-0.22035821062012673,0.7606496416310845,55.0
2022-11-02,0.2126170911318056,1.1155799581618582,0.026231637129758026,1.1983939440437443,52.0
2022-11-03,0.06086528026083839,0.9458988096533855,0.24548669416947638,1.111733694688785,58.0
2022-11-04,-0.07427564373562637,1.4004106663567732,0.12237904529733724,1.3135083294598628,38.0
2022-11-05,0.07450416642254269,0.8821889875761696,0.38336941335739366,1.3061837600232795,38.0
2022-11-06,-0.09804037195183865,0.8914264863647843,0.22575489214586172,1.0837773197590697,47.0
2022-11-07,0.31710142731542473,1.262205610504844,0.21291822694451645,1.2729728414006862,65.0
2022-11-08,0.039152713153565104,1.059835569889411,0.13842021514428193,0.9761107268098982,73.0
2022-11-09,-0.19018574840331084,1.0312413537225507,0.07193398796636831,0.8955887561565183,76.0
2022-11-10,-0.011025391044606576,0.939486596147962,-0.03187242152619855,0.9298354514452254,72.0
2022-11-11,0.09265059474136542,0.8432827164188813,0.08996364896580265,1.2159250590563104,58.0
2022-11-12,0.16156852503478347,0.9921478411989485,0.344769386980179,1.398709780618456,22.0
2022-11-13,-0.18070906457538738,0.9874731889874357,-0.14076334654363168,0.611705070869163,26.0
2022-11-14,-0.013273547729102936,0.9464640171983375,0.08363754033065261,1.0885679822346572,55.0
2022-11-15,0.12185019821151202,1.054558716787322,0.054003231052928584,0.9922531704149359,70.0
2022-11-16,-0.12356810647914353,1.10758379644892,0.2610526671031105,1.2098628073621494,67.0
2022-11-17,0.19024369197836935,1.0020568514559753,-0.0410489149662916,0.7802947211194647,72.0
2022-11-18,0.37455857428263806,1.0249570718024812,-0.019113767921411184,0.9829824382985974,80.0
2022-11-19,-0.39166061885601955,0.7575516212383306,-0.06913768564461188,0.8208700157583384,33.0
2022-11-20,0.2989664057139694,1.1557315164951028,0.4832016412776608,1.3168189423577235,27.0
2022-11-21,-0.09913939896750579,1.1840452773906776,0.12323615709417511,1.3127102558031312,34.0
2022-11-22,0.1960264854600842,0.8353592689701417,-0.11837309388850335,0.8484156238966933,49.0
2022-11-23,0.20880948397819515,0.9107942461738655,0.17995610422759348,0.9677608756339876,71.0
2022-11-24,0.007329210380950527,0.9684991551319544,0.28091296343301797,1.1073230848068705,81.0
2022-11-25,0.07201042499752454,0.8924915258281824,0.1386201314730608,1.0879627007401755,83.0
2022-11-26,-0.25619647516045996,1.3364382801262318,0.24579261873770844,1.2887266777030715,26.0
2022-11-27,-0.01283359815076977,1.151641695257032,-0.05639862650312738,0.9536670228692217,29.0
2022-11-28,-0.06939618233140316,1.2615286670664467,-0.09825972611918106,0.8376141116846041,25.0
2022-11-29,0.09529925138111243,0.9416384421374896,-0.027872663313116733,0.9384648335616202,76.0
2022-11-30,-0.16637857493611133,1.1021012943535609,0.04178770842355834,0.9045030197749685,35.0
2022-12-01,-0.13514026756811942,1.1335694893939416,-0.11123415956937273,0.7596875713356639,39.0
2022-12-02,-0.14759545569803167,1.0420892921088092,0.01862204145477058,0.9381149259908583,75.0
2022-12-03,-0.5608914774969047,1.1171895826643237,0.07875761220209956,1.0365703615859394,37.0
2022-12-04,-0.11818434978154062,0.9730208347214444,0.027897613568752165,0.95810804318178,46.0
2022-12-05,-0.018368814948493257,0.9102226375877329,-0.1718933527339978,0.7279355026427177,59.0
2022-12-06,-0.21673220442465674,0.8167765458841351,-0.06872539526442846,1.1362588865194045,46.0
2022-12-07,-0.01682996823597297,0.9297565028528412,-0.07307230956526851,0.8629549715875339,51.0
2022-12-08,0.10915834061040829,1.0982559942970973,-0.074791813960189,0.7315496980461087,37.0
2022-12-09,-0.014197049722934478,1.2384833666267223,0.1302905637872463,1.2008475446238336,46.0
2022-12-10,0.08952276774755578,1.0166341800724177,0.03792116131851204,0.9270132849620581,18.0
2022-12-11,0.04116832849551309,1.018221664317616,0.1157896778875957,0.9108348951269325,39.0
2022-12-12,-0.05442565751788143,1.0968503132877179,0.21610145228938155,1.2726598553381017,45.0
2022-12-13,0.03775401488372008,0.8447971800834079,-0.0681545232615481,0.8381719310542248,124.0
2022-12-14,-0.14960812422012248,1.1230151696127364,0.050987881546476675,1.030314406541196,62.0
2022-12-15,0.25616107854627945,1.0159412122177318,-0.03290834470998905,0.9051704735074682,59.0
2022-12-16,-0.007336120476724201,0.9403438513283522,0.4983475772080636,1.4487235576455022,47.0
2022-12-17,0.21682766298476047,1.2401961926551723,0.04341746583457923,1.0593522660257153,36.0
2022-12-18,-0.05767163464468758,1.1068637995684776,-0.004160583774947225,0.8440574558073811,32.0
2022-12-19,-0.06349231225595663,1.2778398208900907,-0.012747721916499357,1.1931632765436726,72.0
2022-12-20,0.1010223503047912,0.9305249944811818,0.16900359548487573,0.9931357083328046,43.0
2022-12-21,0.17919331998667334,0.6886836776351861,0.06619495948221314,1.0217453797238076,46.0
2022-12-22,0.08064230865613077,0.9973238300936351,0.13500260572120606,1.393576733272973,28.0
2022-12-23,0.14343660373420067,0.7483252862221135,-0.17921156506724717,0.658212206031542,46.0
2022-12-24,0.1223748148041718,1.079784811791183,-0.004628642878557418,0.8961862123458535,43.0
2022-12-25,0.5594941628576662,0.8920305484800384,0.3974780817509312,1.5046456858270363,8.0
2022-12-26,0.2280210659570457,0.4654429415106268,-0.1101508925599103,0.8687055317786384,14.0
2022-12-27,-0.3287401232743281,1.058768309854756,0.1303231951479859,1.4287279033591787,41.0
2022-12-28,-0.4252329659595797,1.4342805566306567,-0.08970343655969513,0.9875972520845862,25.0
2022-12-29,0.1588777888666986,1.1023932909701684,0.34999098463993755,1.2761884153592185,46.0
2022-12-30,0.24043801469438,1.1007535045953716,0.09560533933868005,0.9774449988144306,49.0
2022-12-31,0.3035710736505027,1.1469216394423716,0.14840597132959288,1.0168889195451005,36.0
2023-01-01,-0.01386130305363746,0.5418197275068386,-0.11195776271407135,0.7241188656759541,14.0
2023-01-02,-0.08209228422136558,0.7879451003296698,0.3563451899395202,1.5135569967365523,23.0
2023-01-03,-0.07795602076342834,1.0042801406046746,0.6143521566217217,1.7381506465822865,18.0
2023-01-04,0.005931335706126223,0.7958991740354073,0.10252483521010874,0.9762250176895199,24.0
2023-01-05,0.014070394580084643,0.9567674271302887,-0.13349225772539333,0.6888790013272584,32.0
2023-01-06,-0.10174281769774132,0.8431432648608832,0.0004072554626700457,0.8853422358554279,34.0
2023-01-07,-0.0030723583181447855,1.1026117064348873,-0.19947125536561608,0.7328422310189947,14.0
2023-01-08,0.11448135112787493,0.9410599083325694,0.08042189858090994,1.0934317853108066,35.0
2023-01-09,-0.041179073173495714,0.838369785825839,0.10093078574266613,0.9153086325996083,31.0
2023-01-10,0.30923866670769873,1.011976552688637,-0.25353711750773084,0.686191765477805,52.0
2023-01-11,-0.049268987098326396,1.1019008439538354,0.15077688759690583,1.1848003684196156,38.0
2023-01-12,0.18486269529998256,1.0872251724562991,-0.19166668497395362,0.5841628719714814,38.0
2023-01-13,0.10569838530179082,0.6311542228597394,0.4173151788587461,1.8354454327121803,44.0
2023-01-14,0.08809888974271199,0.7148530493401497,0.12580774212583043,1.0463889089986944,16.0
2023-01-15,-0.26061287920921644,0.7377975164467853,0.6315812967945047,1.5390359386585286,12.0
2023-01-16,0.14788657420518686,0.917915377581507,-0.014624458311008186,0.841260924767062,52.0
2023-01-17,0.2103345960130072,0.8683272367159132,-0.05275911275870739,0.9065370586853969,48.0
2023-01-18,0.018494843405397206,0.8669534540302056,-0.17871716543329852,0.6590227171562474,78.0
2023-01-19,0.07646067400024584,0.9935014316299315,0.13718449739717284,1.102312911210165,42.0
2023-01-20,0.0736806843240049,0.9811776502526547,-0.07095990550633081,0.8516664153836404,95.0
2023-01-21,-0.2107450130566648,0.6618294806939735,0.12321922408677656,1.028845282295735,21.0
2023-01-22,0.08562132943670246,1.0022379465388789,0.10385754270417002,0.8186819136015434,14.0
2023-01-23,0.04507105333423611,0.9062641999857076,-0.10133146520856018,0.8884905292345292,36.0
2023-01-24,0.19897181988864304,0.8730741678314862,-0.1513179998740129,0.6872992237850736,51.0
2023-01-25,-0.25656279838792617,1.1761915872190982,0.1579339234488679,1.2607654973004665,39.0
2023-01-26,0.03430827779432814,1.1534815680155939,-0.012881844892754738,1.049038556419672,40.0
2023-01-27,-0.08982753309264849,1.143483080408127,0.4068797696847917,1.1163924136614054,41.0
2023-01-28,0.29468784979826984,0.9286745544111124,0.10408678064920618,1.0251082629422894,40.0
2023-01-29,0.04918984424957526,1.1450246912941662,-0.2029401019570258,0.6462683627233148,43.0
2023-01-30,-0.34406746830788154,1.1565289250625714,-0.3110094063771528,0.5765894225575142,19.0
2023-01-31,0.2943224671388633,0.8573099239806478,0.2387918260286782,1.4961834684577846,78.0
2023-02-01,-0.14529810854344943,1.03704552303453,0.2775791170619047,1.352499952603297,67.0
2023-02-02,-0.19138572009263116,1.2343347357556953,-0.3052245663522409,0.48413187657484474,52.0
2023-02-03,0.627887430602592,0.9972050606907544,-0.4020792817717458,0.5060225502887338,11.0
2023-02-04,0.1720952225873286,1.153317127908021,-0.2063952051024414,0.6896746140209512,49.0
2023-02-05,-0.04636962699562831,1.0331357405010009,-0.21510430464123403,0.6449431899487897,49.0
2023-02-06,-0.4027994694206979,1.2198741585594057,-0.16159675530524198,0.9858699766142074,20.0
2023-02-07,0.12355644593234408,0.8965393398699243,-0.15080725766224215,0.6652281825605524,22.0
2023-02-08,0.09491867859720626,0.7970554048622539,-0.2523997135059922,0.6308386766481863,52.0
2023-02-09,0.12707751008750376,0.8030569629192369,0.024433982731134816,1.156609601685928,39.0
2023-02-10,0.20173294045283202,0.8723983208546906,0.018210017231189504,0.8432432206949936,45.0
2023-02-11,-0.3230156742155673,0.8052384013588122,-0.3250387923948774,0.428060224978507,22.0
2023-02-12,-0.0399836252304459,0.588991554874942,0.08347566644961489,0.803908770627622,15.0
2023-02-13,-0.1864550133938176,0.927051898029571,0.02495537647959137,0.933160122398816,32.0
2023-02-14,0.08283842482608156,0.8418388082402659,0.03234048645858142,0.9732904199922052,43.0
2023-02-15,0.02560322763463013,0.7319006232345143,-0.2620454460950548,0.5276621920065568,47.0
2023-02-16,-0.10358254692971423,0.9368916959838353,-0.18370032587122886,0.7223197133518658,62.0
2023-02-17,0.025857092617088212,1.0158326910991151,0.013624416163208843,0.8402624448619106,68.0
2023-02-18,-0.26724617789737426,0.9280828424317547,0.023531753646523722,1.056655328684461,44.0
2023-02-19,-0.0031078046726832533,1.0574669387176565,0.11368478573649862,1.0132239228236495,58.0
2023-02-20,-0.07082133445862605,0.7690700637908597,-0.004910431726809841,1.0143080936405493,41.0
2023-02-21,-0.22558292663098795,1.1490425617074382,0.09272042062104306,1.044634800818188,54.0
2023-02-22,0.08488350518539411,1.0106867451062909,0.20844088553394283,1.0986976483383653,49.0
2023-02-23,-0.27147355916529137,0.9794834274855959,0.027563030766528447,0.9493845412000174,28.0
2023-02-24,-0.08259200990673012,0.9339904580816166,-0.01430278200649846,1.1287468368646172,69.0
2023-02-25,0.038793056966904986,0.8116197522118245,-0.023559407862724802,1.1735913569512397,45.0
2023-02-26,0.24867005710056883,0.9718769882898344,-0.16170149817455795,0.7601724735972248,26.0
2023-02-27,0.12654530903668207,1.120003478812781,-0.02002515831094164,1.0087949569330714,28.0
2023-02-28,-0.029662577930639544,0.7576983922825625,0.173491245066577,0.9407645127233243,29.0
2023-03-01,-0.10277370437995849,1.0055256393638725,-0.15407397020102265,0.8393129702222545,52.0
2023-03-02,0.09587600045937127,0.9415999565860415,-0.09989303543987879,0.86913768520935,86.0
2023-03-03,0.10069487850617317,1.1120102785706278,0.17904157048926272,0.9968287034656934,51.0
2023-03-04,-0.052377466112847826,0.9090506640366152,-0.06142061701429188,0.7926151765844975,48.0
2023-03-05,-0.19847681890079136,1.1950618235063226,-0.2023569329660062,0.6397753003589683,15.0
2023-03-06,0.005250362958578685,0.6975599098864323,0.003970923583251421,0.7158683889921257,45.0
2023-03-07,-0.21957220629105548,1.264161071211807,-0.0812308999105094,0.6496521700581275,31.0
2023-03-08,-0.25441834879982106,0.8782277285116871,0.25742667513860157,1.092667004357668,15.0
2023-03-09,0.4517069925220497,0.9820953896535223,-0.022392838704247287,0.8850013392510518,42.0
2023-03-10,-0.06992001355073442,1.156705104269002,0.5409333801908821,1.4661678859898228,32.0
2023-03-11,-0.1165751595558631,0.41547909910690856,0.42835026957846667,1.2686971182947953,12.0
2023-03-12,-0.1612144995175729,0.948589405020742,-0.030012344063319357,0.913423907776507,24.0
2023-03-13,0.19791995418358516,1.0020466682898208,-0.10538787946427791,0.7873507756328985,63.0
2023-03-14,-0.1315141936642009,1.0662740708484248,-0.10459107134888919,0.8653533581208837,24.0
2023-03-15,0.11939145731833457,1.1787925584949324,0.2522074796463297,1.2237752024482151,25.0
2023-03-16,0.5069142218630381,0.9033334053842158,-0.1648716037129786,0.8209300265862803,44.0
2023-03-17,-0.0021371406826516844,0.8558727226321732,-0.1541025681444831,1.0674423331093426,58.0
2023-03-18,0.16101125948996098,1.2095053234881867,-0.2752306377331163,0.5653748348019412,44.0
2023-03-19,0.3161914532461341,0.6341007877430218,-0.1820187315310495,0.46426767396181295,15.0
2023-03-20,0.0017969318222029753,0.8245868626304884,-0.0916055965612645,0.874488426444223,43.0
2023-03-21,0.17909376169309715,1.1799710680489148,-0.30463760241261,0.6046672051861999,80.0
2023-03-22,0.07280546745354943,0.8866537813947785,0.4366189860310619,1.716949869297427,34.0
2023-03-23,0.3037905573064689,1.0500690135778714,0.36366158358275036,1.7683283046296698,25.0
2023-03-24,-0.3934090169152671,1.3573046518977703,-0.11694431004147116,0.6546922992218168,21.0
2023-03-25,-0.13946702557153368,0.781468291444612,0.3233608205038542,1.0824369544968653,24.0
2023-03-26,0.0988238514932784,0.9563635859438281,-0.18736706978293188,0.707161384579081,35.0
2023-03-27,-0.1274685855915812,1.0118926402426558,-0.007830621686215032,1.0408938623254977,47.0
2023-03-28,0.0515944093306579,0.961561917114596,0.017501850686653244,0.9960979952330309,46.0
2023-03-29,-0.2307135855606099,1.2940528317798645,-0.11239027885285219,0.7949466678079921,21.0
2023-03-30,0.042311665546626034,1.1037550146726702,-0.16055312628708915,0.6771734420305482,70.0
2023-03-31,-0.21374271261281064,0.8135321705208162,-0.020440847401475167,1.0684844523958326,58.0
2023-04-01,-0.12138691253650437,0.6319234785930996,0.21949627650835105,1.6074147598035513,22.0
2023-04-02,-0.3261498946928289,1.1645682062883895,-0.06938078134949249,0.9783683043512865,18.0
2023-04-03,-0.08687092806256974,1.0214605035003397,0.06107067384868409,0.7750989654652797,29.0
2023-04-04,0.05379986456855906,0.7954737439770398,-0.08397814477070319,0.9957908843003374,57.0
2023-04-05,0.1604485797958336,0.6520063333049951,-0.037907462413445475,0.8815928985137821,33.0
2023-04-06,-0.30595808797996943,1.143516854502839,-0.2943835960718329,0.48702511056190645,29.0
2023-04-07,0.11986421196595988,1.1572186750108793,-0.13547735917810486,0.9157024485106086,51.0
2023-04-08,-0.12488795024475757,1.1068326730044176,-0.15370342991702218,0.5289957868487278,21.0
2023-04-09,0.15186534451643627,0.5867163886261033,0.12529241661223717,1.3102328371069,35.0
2023-04-10,0.10541377660186618,1.2353894296591124,1.0786588626585334,2.7672603044937687,16.0
2023-04-11,-0.041751669533896134,0.9780208862734355,0.31776824828551736,1.3515862050026484,62.0
2023-04-12,-0.09562289245157263,0.7106260161861084,0.09213123477553349,0.9731049211739768,42.0
2023-04-13,-0.08440632302543132,0.7169204812214053,-0.25589357769516174,0.5803376006312765,30.0
2023-04-14,0.4642252710546376,1.0558546541524207,0.5588820284643738,1.8000721658051513,33.0
2023-04-15,0.7515453071794741,1.121254446055429,-0.14244880744714505,0.793525649655653,15.0
2023-04-16,0.036457091515534466,1.0537935334322897,0.23823343227627078,1.1220233757990445,42.0
2023-04-17,-0.16547977757026497,1.1084185668161857,0.04254380101178035,1.086501497217799,40.0
2023-04-18,-0.3207846244886307,0.9168995900472696,-0.013294168902489845,1.075408457200685,45.0
2023-04-19,0.07673952776491634,0.7822603149244648,0.040691076434770976,1.088446369364825,19.0
2023-04-20,-0.09757078550408804,0.9222014639127408,-0.1771886560744921,0.7473295027910637,27.0
2023-04-21,-0.02196155053806916,1.0008860908994652,0.011514902907441024,0.8363849506309715,46.0
2023-04-22,-0.03127681514322255,0.8841466304970595,-0.20389611322826268,0.6351819421647462,37.0
2023-04-23,-0.3323589080883438,1.0431795446302934,0.12870571299033484,1.1462715852140675,33.0
2023-04-24,-0.05773682053740963,1.039116054328586,0.2397301673054448,1.3139604579361153,39.0
2023-04-25,-0.481028318301997,1.0296047862742972,0.26192948626659657,1.382776578511505,33.0
2023-04-26,0.1499300377012357,0.83377618227478,-0.0019844670255089146,1.05361136080777,33.0
2023-04-27,0.1508185193644316,1.0784153983167872,0.08008495523736602,0.9930015543559995,47.0
