index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/politik/ausland/2025-08/ukraine-usa-donald-trump-praesident-angriffe-kritik-steve-witkoff-sondergesandter-russland,https://www.zeit.de/politik/ausland/2025-08/ukraine-usa-donald-trump-praesident-angriffe-kritik-steve-witkoff-sondergesandter-russland,0,www.zeit.de,"Krieg in der Ukraine: Donald Trump nennt Russlands Vorgehen ""widerlich""",Bei russischen Angriffen auf Kyjiw sind zuletzt mehr als 150 Menschen verletzt worden. Der US-Präsident kündigt Sanktionen an – zweifelt aber an ihrer Wirksamkeit.,https://img.zeit.de/politik/ausland/2025-07/zerstoerung-in-kyjiw/wide__1300x731,2025-08-01T00:45:37Z,https://web.archive.org/web/20250801090207/https://www.zeit.de/politik/ausland/2025-08/ukraine-usa-donald-trump-praesident-angriffe-kritik-steve-witkoff-sondergesandter-russland,"US-Präsident Donald Trump hat die erneuten Angriffe Russlands in der Ukraine als ""widerwärtig"" bezeichnet und neue Sanktionen gegen die Regierung in Moskau angekündigt. ""Russland ich finde es widerwä… [+1065 chars]",,de,'Russland'
https://www.zeit.de/news/2025-08/01/hungersnot-in-gaza-das-sagen-die-offiziellen-kriterien,https://www.zeit.de/news/2025-08/01/hungersnot-in-gaza-das-sagen-die-offiziellen-kriterien,0,www.zeit.de,Gaza-Krieg: Hungersnot in Gaza? Das sagen die offiziellen Kriterien,Hier finden Sie Informationen zu dem Thema „Gaza-Krieg“. Lesen Sie jetzt „Hungersnot in Gaza? Das sagen die offiziellen Kriterien“.,https://img.zeit.de/news/2025-08/01/hungersnot-in-gaza-das-sagen-die-offiziellen-kriterien-image-group/wide__1300x731,2025-08-01T02:00:59Z,,Experten warnen mit Nachdruck vor einer Hungersnot im Gazastreifen. Israel hat seit März nur vereinzelt Hilfslieferungen in das Küstengebiet gelassen. Seither spitzt sich die humanitäre Lage dort zu.… [+9042 chars],,de,'Krieg'
https://www.zeit.de/politik/2025-07/us-zoelle-eu-energie-nachrichtenpodcast,https://www.zeit.de/politik/2025-07/us-zoelle-eu-energie-nachrichtenpodcast,0,www.zeit.de,US-Zölle: Doch kein so schlechter Deal für die EU?,Ab heute gelten die neuen Handelsregeln. Kann man den Deal aus EU-Sicht doch erfolgreich nennen? Und: In der Ukraine geht der Kampf gegen die Korruption weiter.,https://img.zeit.de/politik/2017-09/illu-podcast-news/wide__8ed8a6__1300x731,2025-08-01T03:58:13Z,https://web.archive.org/web/20250801042243/https://www.zeit.de/politik/2025-07/us-zoelle-eu-energie-nachrichtenpodcast,Nach dem jüngsten Treffen zwischen EU-Kommissionspräsidentin Ursula von der Leyen und US-Präsident Donald Trump treten am heutigen Freitag die neuen Zollregeln in Kraft. Beide Seiten legen das von ih… [+1866 chars],,de,'Ukraine'
https://www.faz.net/aktuell/politik/ukraine/ukraine-liveticker-zahl-der-toten-nach-angriff-auf-kiew-auf-26-gestiegen-faz-110172806.html,https://www.faz.net/aktuell/politik/ukraine/ukraine-liveticker-zahl-der-toten-nach-angriff-auf-kiew-auf-26-gestiegen-faz-110172806.html,0,www.faz.net,Krieg in der Ukraine: Zahl der Toten nach Angriff auf Kiew auf 26 gestiegen,Trump nennt Vorgehen Russlands in Ukraine „widerwärtig“ und droht Sanktionen an +++ Zuletzt hatte der US-Präsident sein Ultimatum an Russland für eine Waffenruhe verkürzt +++ alle Neuigkeiten im Liveblog,https://media0.faz.net/ppmedia/aktuell/politik/133711862/1.10617466/facebook_teaser/ein-anwohner-geht-nach-einem.jpg,2025-08-01T05:28:18Z,,Ukrainische Antikorruptionsermittler haben Medienberichten zufolge eine Durchsuchung bei einem ehemaligen Berater von Präsident Wolodymyr Selenskyj in Deutschland veranlasst. Bayerische Fahnder hätte… [+1211 chars],,de,'Ukraine'
https://www.zeit.de/news/2025-08/01/greenpeace-protestiert-auf-bohrplatz-gegen-gasfoerderung,https://www.zeit.de/news/2025-08/01/greenpeace-protestiert-auf-bohrplatz-gegen-gasfoerderung,0,www.zeit.de,Umstrittenes Energieprojekt: Greenpeace protestiert auf Bohrplatz gegen Gasförderung,Hier finden Sie Informationen zu dem Thema „Umstrittenes Energieprojekt“. Lesen Sie jetzt „Greenpeace protestiert auf Bohrplatz gegen Gasförderung“.,https://img.zeit.de/news/2025-08/01/greenpeace-protestiert-auf-bohrplatz-gegen-gasfoerderung-image-group/wide__1300x731,2025-08-01T05:58:40Z,,Wenige Tage vor dem Beginn der umstrittenen Erdgasbohrung in der Gemeinde Reichling (Landkreis Landsberg am Lech) unweit des Ammersees sind Umweltschützer in das umzäunte Gelände eingedrungen. Auf ei… [+3761 chars],,de,'Gas'
https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https://www.golem.de/news/staatliche-akteure-hacker-infiltrieren-botschaften-in-russland-ueber-provider-2508-198712.html&referer=https://t.co/3668190c52,https://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https://www.golem.de/news/staatliche-akteure-hacker-infiltrieren-botschaften-in-russland-ueber-provider-2508-198712.html&referer=https://t.co/3668190c52,0,www.golem.de,Staatliche Akteure: Hacker infiltrieren Botschaften in Russland über Provider,"Microsoft deckt Cyberattacken der Hackergruppe Secret Blizzard auf ausländische Botschaften auf. Die Angreifer nutzen russische Internetprovider. (Russland, Malware)",,2025-08-01T06:19:01Z,https://arquivo.pt/wayback/20230218142958mp_/http://www.golem.de/sonstiges/zustimmung/auswahl.html?from=https://www.golem.de/news/android-bye-bye-lineage-os-2011-151899-3.html?from=https://www.golem.de/news/android-bye-bye-lineage-os-2011-151899-3.html,"Besuchen Sie Golem.de wie gewohnt mit Werbung und Tracking,
 indem Sie der Nutzung aller Cookies zustimmen.
 Details zum Tracking finden Sie im Privacy Center.
Skript wurde nicht geladen. Informat… [+607 chars]",,de,'Russland'
https://www.diepresse.com/19956090/inflation-im-juli-auf-35-prozent-gestiegen,https://www.diepresse.com/19956090/inflation-im-juli-auf-35-prozent-gestiegen,0,www.diepresse.com,"Inflation im Juli auf 3,5 Prozent gestiegen","Einen deutlichen Preisauftrieb gab es bei Energiekosten und Industriegütern. Im Vergleich zum Vormonat stieg das Preisniveau voraussichtlich um 0,2 Prozent.",https://img.diepresse.com/public/incoming/vx9d6z-imago86531859.jpg/alternates/DPR_SOCIAL_NACHRICHTEN/imago86531859.jpg,2025-08-01T07:15:39Z,https://web.archive.org/web/20250807210555/https://www.diepresse.com/19956090/inflation-im-juli-auf-35-prozent-gestiegen,"Einen deutlichen Preisauftrieb gab es bei Energiekosten und Industriegütern. Im Vergleich zum Vormonat stieg das Preisniveau voraussichtlich um 0,2 Prozent.
Die Teuerung lag im Juli 2025 einer erste… [+904 chars]",,de,'Inflation'
https://www.zeit.de/news/2025-08/01/patriot-lieferung-an-die-ukraine-kann-anlaufen,https://www.zeit.de/news/2025-08/01/patriot-lieferung-an-die-ukraine-kann-anlaufen,0,www.zeit.de,Krieg in der Ukraine: Patriot-Lieferung an die Ukraine kann anlaufen,Hier finden Sie Informationen zu dem Thema „Krieg in der Ukraine“. Lesen Sie jetzt „Patriot-Lieferung an die Ukraine kann anlaufen“.,https://img.zeit.de/news/2025-08/01/patriot-lieferung-an-die-ukraine-kann-anlaufen-image-group/wide__1300x731,2025-08-01T08:11:55Z,https://web.archive.org/web/20250803105134/https://www.zeit.de/news/2025-08/01/patriot-lieferung-an-die-ukraine-kann-anlaufen,"Die Lieferung zweier Patriot-Luftverteidigungssysteme an die Ukraine kann nach Angaben der Bundesregierung anlaufen. Voraussetzung sei gewesen, dass der US-Hersteller im Gegenzug schnellstmöglich neu… [+1256 chars]",,de,'Krieg'
https://www.diepresse.com/19957305/inflation-im-euroraum-stabil-bei-20-prozent,https://www.diepresse.com/19957305/inflation-im-euroraum-stabil-bei-20-prozent,0,www.diepresse.com,"Inflation im Euroraum stabil bei 2,0 Prozent","Laut Eurostat-Schätzung liegt der österreichische Wert im Juli bei 3,6 Prozent. Im Euroraum hält sich die Teuerung stabil darunter.",https://img.diepresse.com/public/incoming/se9e0b-imago686289991.jpg/alternates/DPR_SOCIAL_NACHRICHTEN/imago686289991.jpg,2025-08-01T09:42:58Z,,"Laut Eurostat-Schätzung liegt der österreichische Wert im Juli bei 3,6 Prozent. Im Euroraum hält sich die Teuerung stabil darunter. 
Die Inflation im Euro-Währungsraum ist im Juli gegenüber dem Vorm… [+1211 chars]",,de,'Energiekosten'
https://orf.at/stories/3401376/,https://orf.at/stories/3401376/,0,orf.at,Inflation auf höchstem Wert seit April 2024,"Die heimische Inflation bleibt auf stark erhöhtem Niveau. Die Inflationsrate für Juli beträgt voraussichtlich 3,5 Prozent. Das geht aus der Schnellschätzung der Statistik Austria von Freitag hervor. Es ist der höchste Wert seit April 2024. Im Juni lag die Teu…",https://ibs.orf.at/news?image=https%3A%2F%2Fassets.orf.at%2Fmims%2F2025%2F31%2F60%2Fcrops%2Fw%3D1200%2Ch%3D630%2Cq%3D75%2F2719194_master_1047060_inflation_schnellschaetzung_rechnung_pba.jpg%3Fs%3Df7a239c08b833350e7eb459f0afb852c57d087c9,2025-08-01T10:21:51Z,,"Hierbei seien es vor allem Bekleidungsartikel, die die Gesamtinflation im Jahresvergleich deutlich weniger als zuletzt dämpften, wie Thomas Burg, fachstatistischer Generaldirektor der Statistik Austr… [+2229 chars]",,de,'Energiekosten'
